,TF,log2FC,change_type,t,p,BH_q,BH_sig5,BH_sig1
245,MA1634.1.BATF,-0.1120355406464002,TF_decrease,0.28813133077191755_KS,7.263760571057661e-06,4.8314384598349247e-05,True,True
246,MA1972.1.ZFP14,0.05341173216545981,TF_increase,0.13441536274344582_KS,0.1055638435146749,0.19320175133817863,False,False
247,MA1122.2.TFDP1,0.12357510096445548,TF_increase,0.2794432958113179_KS,0.0060019277382018345,0.019566507851128834,True,False
248,MA1561.1.SOX12,0.013063117094863706,TF_increase,0.13723305138932024_KS,0.22153985499766846,0.33620911501601836,False,False
249,MA0760.2.ERF,0.04013144774746019,TF_increase,0.06779229209491269_KS,0.7343050640602145,0.7928859875381165,False,False
250,MA0813.1.TFAP2B,0.1676559019656578,TF_increase,0.24731272059627232_KS,9.949462731011937e-14,2.6320851406586126e-12,True,True
251,MA0516.3.SP2,0.32598537777377506,TF_increase,0.5986745213549337_KS,5.109358996682761e-10,6.915457990858993e-09,True,True
252,MA0640.1.ELF3,-0.22424799127039508,TF_decrease,0.3367032213845099_KS,0.01642366226074781,0.04551700683692965,True,False
253,MA0508.2.PRDM1,-0.170847678529084,TF_decrease,0.2032798065973681_KS,0.016753950791650367,0.04588611463877889,True,False
254,MA1635.1.BHLHE22,0.1630878104347005,TF_increase,0.23521367521367523_KS,0.40858068928626157,0.5272593373938009,False,False
255,MA1567.1.TBX6,-0.0181093972603346,TF_decrease,0.09471273570743137_KS,0.6419838683288498,0.7164613832548237,False,False
256,MA1727.1.ZNF417,0.1880236822739279,TF_increase,0.26358850266505346_KS,0.001111527864005982,0.004620780120367725,True,True
257,MA0835.2.BATF3,-0.1363905984659198,TF_decrease,0.3178050222013427_KS,1.5029476787926712e-06,1.1286652245901092e-05,True,True
258,MA0162.5.EGR1,0.13952455999188468,TF_increase,0.251006381934217_KS,0.050103921603577475,0.11390813427063316,False,False
259,MA0491.1.JUND,-0.059776309088141,TF_decrease,0.1745853156744246_KS,0.0027075333721803645,0.01010118219621136,True,False
260,MA1721.1.ZNF93,0.18699115026550078,TF_increase,0.3359117270999781_KS,2.384377535448809e-05,0.00014160282914604152,True,True
261,MA1548.2.PLAGL2,0.3139759797421365,TF_increase,0.47937935504780427_KS,1.2800683594135454e-07,1.1203004288401256e-06,True,True
262,MA1470.1.BACH2,-0.27485186986213783,TF_decrease,0.31714360850127904_KS,7.270919145691571e-07,5.604867473897343e-06,True,True
263,MA0873.2.HOXD12,-0.04054251639664144,TF_decrease,0.2066460764127202_KS,0.22744134476681077,0.3424860612012519,False,False
264,MA0596.1.SREBF2,-0.1113948318019056,TF_decrease,0.16522747730919624_KS,0.009436104386590309,0.029134285161780158,True,False
265,MA0527.1.ZBTB33,0.1268028632125551,TF_increase,0.19262845102871717_KS,2.3100069572795173e-05,0.00013860041743677106,True,True
266,MA1534.2.NR1I3,-0.0603860358106224,TF_decrease,0.14381759203113134_KS,0.1655627195223354,0.271468787796362,False,False
267,MA0905.2.HOXC10,-0.24594108364591438,TF_decrease,0.40278793195886337_KS,0.1550420777801863,0.2607933215840128,False,False
268,MA0148.5.FOXA1,-0.19935839524634436,TF_decrease,0.2680945853324195_KS,0.09453174722382017,0.1786281717021537,False,False
269,MA0707.2.MNX1,-0.1959282354421331,TF_decrease,0.30242086450364153_KS,0.00020890427704845345,0.0010260108796810118,True,True
270,MA0031.1.FOXD1,-0.3665210220219474,TF_decrease,0.4656662119145066_KS,0.10363057684009062,0.19146982768550078,False,False
271,MA0491.3.JUND,-0.07126699294573749,TF_decrease,0.1910736579275905_KS,0.002897408312549698,0.010672731885467876,True,False
272,MA0490.3.JUNB,-0.0693116345759424,TF_decrease,0.17863246932799182_KS,0.0043216922950883845,0.014752052291738649,True,False
273,MA1536.1.NR2C2,0.08721965833641829,TF_increase,0.16130189225510658_KS,0.029365630202713534,0.07335105913295827,False,False
274,MA0500.3.MYOG,0.21615399608711303,TF_increase,0.2972288744440643_KS,0.11539064259121408,0.20759614834029858,False,False
275,MA0767.2.GCM2,0.3329920864830051,TF_increase,0.41707661123030787_KS,4.8768080336688736e-05,0.0002769075390824668,True,True
276,MA1711.1.ZNF343,0.0927237121096333,TF_increase,0.1763983541211264_KS,0.0023594936557625934,0.008888189693552293,True,True
277,MA0735.1.GLIS1,0.1750822166920547,TF_increase,0.30696559770441145_KS,5.185100511115325e-05,0.0002915679707699632,True,True
278,MA0738.1.HIC2,0.018616140778517004,TF_increase,0.18755455792492828_KS,0.37847098835659965,0.49778557112664634,False,False
279,MA0488.2.JUN,-0.3845773575646229,TF_decrease,0.39472336788463014_KS,2.3314518191822554e-12,5.025573921348417e-11,True,True
280,MA0735.2.GLIS1,0.1750822166920547,TF_increase,0.30696559770441145_KS,5.185100511115325e-05,0.0002915679707699632,True,True
281,MA1506.2.HOXD10,-0.019756344066004246,TF_decrease,0.11254083484573503_KS,0.6867947323104904,0.7548905272987826,False,False
282,MA0763.2.ETV3,-0.0396934542278144,TF_decrease,0.09931441208993734_KS,0.030784227536966653,0.07640264574206648,False,False
283,MA0522.3.TCF3,-0.0742771370607941,TF_decrease,0.22556390977443608_KS,0.2513415846752509,0.36800201831697116,False,False
284,MA0056.2.MZF1,-0.0110045649039777,TF_decrease,0.1690473085904624_KS,0.34493869138073147,0.4665385163245619,False,False
285,MA1981.1.ZNF530,0.21507234593326088,TF_increase,0.2682070272431718_KS,1.961896893803826e-10,2.8545599804845666e-09,True,True
286,MA1726.1.ZNF331,0.16744449727108018,TF_increase,0.25556291147155097_KS,9.458908083179682e-05,0.0004981976927068394,True,True
287,MA1513.1.KLF15,0.2808658158651227,TF_increase,0.4461742378599831_KS,3.328580677520664e-08,3.311511033020558e-07,True,True
288,MA1964.1.SMAD2,0.0457084092747197,TF_increase,0.14556743704725766_KS,0.3540152998755632,0.4752437180583786,False,False
289,MA1122.1.TFDP1,0.16066596193621507,TF_increase,0.3038336142246296_KS,0.00027589700077636524,0.00132158069507691,True,True
290,MA0113.3.NR3C1,0.06574891265640134,TF_increase,0.18227778916444626_KS,0.008627462930926925,0.026923235527074905,True,False
291,MA0597.2.THAP1,0.19828580861381717,TF_increase,0.3425155925155925_KS,7.5255505417031945e-06,4.977125471899159e-05,True,True
292,MA0663.1.MLX,-0.016956937964496502,TF_decrease,0.12573983178561507_KS,0.5045441777620608,0.6175493406046676,False,False
293,MA2096.1.ZNF524,0.1866779630854527,TF_increase,0.2488679762834174_KS,6.895669488842106e-05,0.00038040565331811434,True,True
294,MA0645.1.ETV6,-0.16011686322163882,TF_decrease,0.24274861878453038_KS,0.012389751696161397,0.03707370430419503,True,False
295,MA0872.1.TFAP2A,0.17129843941878312,TF_increase,0.258550158079125_KS,1.667473186161644e-15,5.545539396263295e-14,True,True
296,MA0079.1.SP1,0.2813824566095036,TF_increase,0.4947683109118087_KS,3.25218060487214e-09,3.748057647595219e-08,True,True
297,MA0113.4.NR3C1,0.08650833769309388,TF_increase,0.16488195481554446_KS,0.0299226410325286,0.07458234295902204,False,False
298,MA1728.1.ZNF549,0.2944787906000414,TF_increase,0.5456294396211523_KS,4.547261222635723e-12,9.451807255621395e-11,True,True
299,MA0828.2.SREBF2,0.0007931478683941978,TF_increase,0.08586836189273077_KS,0.8224268318540024,0.8604600631552209,False,False
300,MA1985.1.ZNF669,0.26081420609373057,TF_increase,0.3332783864453877_KS,3.165815069560246e-06,2.2333386308897737e-05,True,True
301,MA0632.2.TCFL5,0.10953328552197358,TF_increase,0.2901143431551172_KS,0.0010033554069468463,0.004246929795222287,True,True
302,MA1119.2.SIX2,0.1326397480956427,TF_increase,0.2199238984838966_KS,0.10621348937482071,0.19408555986230971,False,False
303,MA1648.1.TCF12,-0.07395309089224661,TF_decrease,0.22556390977443608_KS,0.2513415846752509,0.36800201831697116,False,False
304,MA1633.2.BACH1,-0.1116763265899068,TF_decrease,0.24281644968666258_KS,0.00011360305263919219,0.0005903301485358023,True,True
305,MA0442.2.SOX10,-0.06406861878853,TF_decrease,0.23692307692307693_KS,0.39981384999987646,0.518244233184695,False,False
306,MA1986.2.ZNF692,0.3018266197475556,TF_increase,0.409252847609012_KS,7.473477016527726e-14,2.07122077315197e-12,True,True
307,MA0632.3.TCFL5,0.1027484445977121,TF_increase,0.23322262746456393_KS,0.007008755465501353,0.022229404255704563,True,False
308,MA1522.2.MAZ,0.1701090549511302,TF_increase,0.3312657937054905_KS,0.0005592153489431704,0.0025830423260708346,True,True
309,MA0868.2.SOX8,-0.06406861878853,TF_decrease,0.22080054738282587_KS,0.40186555829791365,0.5203242601321151,False,False
310,MA0906.1.HOXC12,-0.24626512981446189,TF_decrease,0.4667501232881909_KS,0.02599868642134966,0.0666574250979097,False,False
311,MA1108.2.MXI1,-0.0663008776570989,TF_decrease,0.321309239686328_KS,0.5807191956888133,0.6881840596175447,False,False
312,MA0645.2.ETV6,-0.06513950707827104,TF_decrease,0.15326658074749677_KS,0.13599362013963934,0.2369709189259584,False,False
313,MA0815.1.TFAP2C,0.1676559019656578,TF_increase,0.24731272059627232_KS,9.949462731011937e-14,2.6320851406586126e-12,True,True
314,MA0830.2.TCF4,0.010038640221208255,TF_increase,0.17769019876627828_KS,0.5012701389155613,0.6148350281324693,False,False
315,MA0103.3.ZEB1,-0.012463278400121396,TF_decrease,0.2608794714057872_KS,0.33054936621263026,0.45159561299472023,False,False
316,MA1544.2.OVOL1,0.0488835691433386,TF_increase,0.15438911704312114_KS,0.7888155965685021,0.8362307417174285,False,False
317,MA0017.3.NR2F1,-0.008101460215124999,TF_decrease,0.0850024884464984_KS,0.33334560412673503,0.4534755774186343,False,False
318,MA0258.1.ESR2,0.0203932481125745,TF_increase,0.08309868191247442_KS,0.26044411937467765,0.378946193690156,False,False
319,MA1541.1.NR6A1,0.038215768211971306,TF_increase,0.10991339977981997_KS,0.45454620026461817,0.5719911103870439,False,False
320,MA0651.1.HOXC11,-0.193574605959286,TF_decrease,0.32172131147540983_KS,0.20386885497793122,0.31590434136131124,False,False
321,MA0043.2.HLF,-0.528487527891076,TF_decrease,0.48705932649302813_KS,1.438332168202016e-09,1.7769614198486705e-08,True,True
322,MA0798.3.RFX3,-0.038866185269562,TF_decrease,0.06532146042607946_KS,0.09668134958051477,0.18121914800598904,False,False
323,MA1728.2.ZNF549,0.30242490989724863,TF_increase,0.5703537790029864_KS,1.8619919293474377e-11,3.4402517551752655e-10,True,True
324,MA1155.1.ZSCAN4,0.03298612171283674,TF_increase,0.17146803472770322_KS,0.15552185769778604,0.2608464587323097,False,False
325,MA0754.3.CUX1,-0.268358487193743,TF_decrease,0.35326960662378737_KS,3.562064752232547e-27,5.842143020072151e-25,True,True
326,MA0769.2.TCF7,-0.2594157419233663,TF_decrease,0.3823770491803279_KS,0.08067334209087605,0.1594291514325632,False,False
327,MA1531.2.NR1D1,-0.0022609192618265953,TF_decrease,0.04294256977612009_KS,0.8712142339491199,0.8940884762314693,False,False
328,MA0088.2.ZNF143,0.002230750784459397,TF_increase,0.03832275250243496_KS,0.8706447785493567,0.8940884762314693,False,False
329,MA1120.1.SOX13,-0.0666681275618434,TF_decrease,0.10537151490750003_KS,0.007800810899810304,0.02460743600915771,True,False
330,MA0684.2.RUNX3,0.0502162065498703,TF_increase,0.1499923854252126_KS,0.07946196476461281,0.15783912454950397,False,False
331,MA1531.1.NR1D1,0.0027258435212474535,TF_increase,0.042852364706669345_KS,0.8319134203385251,0.868472844191967,False,False
332,MA0750.1.ZBTB7A,0.1380558279057016,TF_increase,0.1962226066897347_KS,0.04548141961611821,0.10483242065972592,False,False
333,MA1984.2.ZNF667,0.14829493426770407,TF_increase,0.2331783627568009_KS,0.01481031859968799,0.04196007331935516,True,False
334,MA2003.2.NKX2-4,-0.01054149178550385,TF_decrease,0.08738615460541074_KS,0.7091446502758287,0.7763321294925899,False,False
335,MA1513.2.KLF15,0.2676902062259894,TF_increase,0.42101991367678954_KS,2.9865685161145794e-08,3.0494436427696233e-07,True,True
336,MA0038.2.GFI1,-0.2032857960289572,TF_decrease,0.2590874179583857_KS,4.940626303076568e-12,9.91532589100194e-11,True,True
337,MA1467.1.ATOH1,0.0786359459092034,TF_increase,0.20582662981023075_KS,0.6700401075036749,0.7427873191755024,False,False
338,MA1541.2.NR6A1,0.0143476769295975,TF_increase,0.09017752971967331_KS,0.7376781721989079,0.7935835419958676,False,False
339,MA1150.1.RORB,-0.17713828916970645,TF_decrease,0.22156095162449413_KS,5.298099204527892e-16,2.0556624913568223e-14,True,True
340,MA0079.5.SP1,0.29170522923199005,TF_increase,0.4378156927109177_KS,3.499393585246116e-05,0.0002026514494142527,True,True
341,MA1102.2.CTCFL,0.265906052415123,TF_increase,0.3678555534363278_KS,2.35098934011792e-06,1.6997214856504712e-05,True,True
342,MA0150.1.NFE2L2,0.1426638976760652,TF_increase,0.21087199686421476_KS,0.00012039152828476457,0.0006200696412542742,True,True
343,MA0736.1.GLIS2,0.1394349736338228,TF_increase,0.24477262757713117_KS,0.7138990325235528,0.777609162359206,False,False
344,MA0017.2.NR2F1,-0.008101460215124999,TF_decrease,0.07536591591195134_KS,0.500339651034162,0.6143410905103002,False,False
345,MA1154.2.ZNF282,0.03783501190512466,TF_increase,0.0615945205479452_KS,0.11281700197401114,0.20454671385942205,False,False
346,MA0523.1.TCF7L2,-0.2603946605235751,TF_decrease,0.32548368184483095_KS,0.08162370435805688,0.16076140756815266,False,False
347,MA0690.3.TBX21,-0.025972551562056145,TF_decrease,0.09344002306805076_KS,0.7687449305395417,0.8171863919160061,False,False
348,MA1099.2.HES1,0.22207467475428663,TF_increase,0.2997116493656286_KS,0.000294444518228139,0.0014046451607276794,True,True
349,MA1641.1.MYF5,0.21615399608711303,TF_increase,0.2855992105846104_KS,0.10301471974131297,0.19093811111287948,False,False
350,MA0756.1.ONECUT2,-0.378400479893527,TF_decrease,0.520107131435881_KS,3.6054423037444476e-26,3.497279034632114e-24,True,True
351,MA0752.2.ZNF410,-0.07265678110043725,TF_decrease,0.1110067952413099_KS,1.091339978637326e-07,9.697097214762195e-07,True,True
352,MA2120.1.ZNF184,-0.10651212509984785,TF_decrease,0.20046617846897177_KS,0.005112786231887986,0.017150671970944137,True,False
353,MA0684.3.RUNX3,0.0502162065498703,TF_increase,0.13095956821926763_KS,0.13933568053210751,0.2413493037788291,False,False
354,MA1547.1.PITX2,-0.11947429294614734,TF_decrease,0.3079163810829335_KS,0.03603844280344024,0.08685040874369448,False,False
355,MA0524.1.TFAP2C,0.1812390870138862,TF_increase,0.25024306223873893_KS,4.517120891808364e-27,5.842143020072151e-25,True,True
356,MA0906.2.HOXC12,-0.24626512981446189,TF_decrease,0.41637419635369755_KS,0.031041993970699018,0.07687847017424182,False,False
357,MA1653.2.ZNF148,0.1506490484025978,TF_increase,0.22097077080279767_KS,1.3254034889674956e-10,2.0035969625430713e-09,True,True
358,MA2121.1.ZNF213,0.13593052251809018,TF_increase,0.2812811088138449_KS,0.005560305423590515,0.018386919071191363,True,False
359,MA0162.2.EGR1,0.04079695123625706,TF_increase,0.14572325599203614_KS,0.39829967991583226,0.5174339591763714,False,False
360,MA1522.1.MAZ,0.11519915700495859,TF_increase,0.29046910187411734_KS,0.017094902360863428,0.046710014901514156,True,False
361,MA0052.4.MEF2A,-0.2749562764549577,TF_decrease,0.3523907003947946_KS,0.27989233689069054,0.39828200506205846,False,False
362,MA0698.1.ZBTB18,-0.0323990779295361,TF_decrease,0.11131239106865934_KS,0.013429503283269278,0.03927623573297849,True,False
363,MA1725.1.ZNF189,0.1696520337123732,TF_increase,0.33395169082125603_KS,1.2497333905985354e-06,9.446036796472047e-06,True,True
364,MA1640.1.MEIS2,-0.2715093495574347,TF_decrease,0.373891718543671_KS,0.00023366720278873197,0.0011380277156739916,True,True
365,MA0083.1.SRF,-0.09461279154116126,TF_decrease,0.21562948251130973_KS,0.0016789749468374404,0.0066024555341850704,True,True
366,MA1726.2.ZNF331,0.1994816719229486,TF_increase,0.27262867692715276_KS,1.3759403429600832e-08,1.4693528066105844e-07,True,True
367,MA1652.1.ZKSCAN5,0.014423175608548257,TF_increase,0.05236842105263158_KS,0.963364538419686,0.9666864851038918,False,False
368,MA1650.2.ZBTB14,0.18761919183253084,TF_increase,0.40823138647724283_KS,9.550772980843242e-07,7.313881414277325e-06,True,True
369,MA1104.1.GATA6,-0.095919022776279,TF_decrease,0.18526096567346864_KS,0.03748154288979262,0.09009731985558249,False,False
370,MA0756.2.ONECUT2,-0.1968310291028291,TF_decrease,0.2303721800647863_KS,7.52673605483038e-19,3.9823276217375284e-17,True,True
371,MA0841.1.NFE2,-0.035061711366059345,TF_decrease,0.10497028079524492_KS,0.4271841007553542,0.5458202999772034,False,False
372,MA1983.1.ZNF582,-0.10812304055815294,TF_decrease,0.16401410874053682_KS,0.32540753574351367,0.445093268631551,False,False
373,MA0891.1.GSC2,-0.0829599071678741,TF_decrease,0.18700854700854702_KS,0.6903536719035932,0.7580864849960213,False,False
374,MA0672.1.NKX2-3,0.011967028428207703,TF_increase,0.10037116858237548_KS,0.5801580834808405,0.6881840596175447,False,False
375,MA1472.1.BHLHA15,-0.2218296478626962,TF_decrease,0.35665529010238906_KS,0.2052978493161802,0.3173528507357686,False,False
376,MA0752.1.ZNF410,-0.078848312428547,TF_decrease,0.1141963569392623_KS,5.4147711046187125e-08,5.166224234242772e-07,True,True
377,MA1721.2.ZNF93,0.17380977435965417,TF_increase,0.34558602441517833_KS,2.47126827050747e-05,0.00014528061953892398,True,True
378,MA0028.1.ELK1,0.04083285940321266,TF_increase,0.07511294986981176_KS,0.09549791952232095,0.17957928646846782,False,False
379,MA0865.2.E2F8,0.1515196648396771,TF_increase,0.28613052425681046_KS,0.00039943667688687655,0.0018747753705496948,True,True
380,MA0470.3.E2F4,0.26013543581195187,TF_increase,0.3699971164936563_KS,2.6388032739411967e-06,1.896029019054045e-05,True,True
381,MA1727.2.ZNF417,0.22641908439039443,TF_increase,0.35325710325710324_KS,3.3403884767358873e-06,2.3282707706111218e-05,True,True
382,MA0864.3.E2F2,0.1838214179216193,TF_increase,0.3104084235309506_KS,5.950850950697799e-05,0.00033142538309149466,True,True
383,MA0753.2.ZNF740,-0.34488232364907034,TF_decrease,0.4045913145196666_KS,0.1516044753684582,0.25649361821058914,False,False
384,MA0095.2.YY1,0.1437125821922512,TF_increase,0.2369933974229798_KS,0.0665895798751677,0.1396581459003517,False,False
385,MA0690.1.TBX21,-0.0011300756404806003,TF_decrease,0.0737035759457284_KS,0.9749770060045992,0.9768076635970975,False,False
386,MA1643.2.NFIB,0.15968116057586035,TF_increase,0.26225928611715416_KS,9.733014923108785e-11,1.5105639160664835e-09,True,True
387,MA0511.2.RUNX2,0.08564147937190766,TF_increase,0.14008659570629622_KS,0.30690587143177245,0.4262988476689536,False,False
388,MA2334.1.ZNF547,0.0728657947881592,TF_increase,0.12703266157053508_KS,0.27454311248242685,0.3925899053188512,False,False
389,MA0497.1.MEF2C,-0.13071314553929486,TF_decrease,0.3140585678334477_KS,0.013839984265857091,0.03987559823133083,True,False
390,MA1150.2.RORB,-0.1767317003285755,TF_decrease,0.21745000525836577_KS,2.219895221063832e-15,7.177661214773056e-14,True,True
391,MA0106.3.TP53,0.006695762116778255,TF_increase,0.0710668245198632_KS,0.9751292999139409,0.9768076635970975,False,False
392,MA0698.2.ZBTB18,-0.0457459600688484,TF_decrease,0.11855784118557841_KS,0.010140697233118032,0.03114451604049971,True,False
393,MA0655.1.JDP2,-0.1784968568860734,TF_decrease,0.34618291761148906_KS,1.1625456870829944e-05,7.517795443136696e-05,True,True
394,MA1480.2.DPRX,-0.1088353377871007,TF_decrease,0.19569320521619768_KS,0.2828004711369237,0.40065874571138027,False,False
395,MA2325.1.EPAS1,0.0169900296088785,TF_increase,0.18176450394782012_KS,0.3431488500186899,0.46547622716858805,False,False
396,MA2098.1.ZNF766,-0.1694771716713949,TF_decrease,0.3610730593607306_KS,0.013522251131511292,0.03930407222105169,True,False
397,MA1645.2.NKX2-2,0.010620938925776799,TF_increase,0.12547022338762542_KS,0.07536779950141947,0.15230576149245184,False,False
398,MA0056.3.MZF1,-0.0058270371180456915,TF_decrease,0.2885646589350293_KS,0.04192383182870022,0.09878408957207907,False,False
399,MA1641.2.MYF5,0.18962090326090678,TF_increase,0.28018910913647754_KS,0.2535861043092815,0.3703566190915981,False,False
400,MA0798.2.RFX3,0.0784414740009893,TF_increase,0.12350643106142566_KS,0.05770487307495272,0.1259898511546302,False,False
401,MA1532.1.NR1D2,-0.0545728945271019,TF_decrease,0.07567480460881476_KS,0.27311500629412166,0.3910281270926908,False,False
402,MA1106.1.HIF1A,-0.1026780577215438,TF_decrease,0.19121597096188747_KS,0.11239941414264554,0.20410751647744055,False,False
403,MA2102.1.ZBTB17,-0.3062842068049697,TF_decrease,0.40047621096719593_KS,6.336200680158122e-28,1.2292229319506756e-25,True,True
404,MA0158.1.HOXA5,0.008893687109635603,TF_increase,0.15012023359670215_KS,0.5333169560215671,0.645302429115493,False,False
405,MA1725.2.ZNF189,0.15014151415640808,TF_increase,0.2879111266620014_KS,3.329581771652455e-06,2.3282707706111218e-05,True,True
406,MA0131.1.HINFP,0.13603188633329782,TF_increase,0.18210770442868715_KS,0.2308357504723047,0.3462536257084571,False,False
407,MA0714.1.PITX3,0.09547174410071341,TF_increase,0.288245373543523_KS,0.05905839947378747,0.1259898511546302,False,False
408,MA1643.1.NFIB,0.1490855367667554,TF_increase,0.2561715660993639_KS,1.1975139178350692e-09,1.5151154351739356e-08,True,True
409,MA0482.2.GATA4,-0.0635381244919764,TF_decrease,0.18234204669945028_KS,0.01728463069031547,0.04711782230334241,True,False
410,MA0090.4.TEAD1,-0.005477293844597199,TF_decrease,0.1504120879120879_KS,0.5550114473236463,0.6653278318071311,False,False
411,MA1654.2.ZNF16,0.050505969473819606,TF_increase,0.2203957382039574_KS,0.30324181172415976,0.4227227171819425,False,False
412,MA0525.1.TP63,0.015557927813637497,TF_increase,0.10294885177453027_KS,0.4881128315028305,0.6031457917933065,False,False
413,MA0719.1.RHOXF1,0.15118087425128554,TF_increase,0.23453736421934301_KS,1.620389927168547e-05,0.00010306742487563872,True,True
414,MA0830.3.TCF4,0.0983168737302926,TF_increase,0.1540756208516668_KS,0.5966610064039071,0.6958193378829809,False,False
415,MA0107.1.RELA,0.07592972676268339,TF_increase,0.3010857235456166_KS,0.0033701239869613443,0.012033203438107376,True,False
416,MA0679.1.ONECUT1,-0.3640129129642026,TF_decrease,0.4258143290401355_KS,5.702519047257076e-19,3.318866085503618e-17,True,True
417,MA0476.1.FOS,-0.1647348575113712,TF_decrease,0.28066714490674316_KS,4.800690744228921e-06,3.3261928727871814e-05,True,True
418,MA0523.2.TCF7L2,-0.2773869630305096,TF_decrease,0.46624750207145294_KS,0.06551352860574705,0.13764936335214725,False,False
419,MA0070.1.PBX1,-0.3541455244432924,TF_decrease,0.39809723052400875_KS,2.80325810746413e-10,3.931316189262949e-09,True,True
420,MA0841.2.NFE2,-0.0674506878551217,TF_decrease,0.1518273581621998_KS,0.09590102504340207,0.18004644056535488,False,False
421,MA0522.2.TCF3,-0.38302524704058644,TF_decrease,0.4281327679485305_KS,0.11200565530132646,0.20371028557928747,False,False
422,MA0500.2.MYOG,0.22259052888844794,TF_increase,0.40207905544147843_KS,0.0077863921209430555,0.02460743600915771,True,False
423,MA1545.1.OVOL2,-0.12155205430265956,TF_decrease,0.276009582477755_KS,0.14562554081958337,0.24925836537725593,False,False
424,MA0036.2.GATA2,-0.1538445530419332,TF_decrease,0.3064905528341498_KS,5.517913196069514e-07,4.310638228338869e-06,True,True
425,MA0162.4.EGR1,0.1949369614695905,TF_increase,0.2912670594376911_KS,0.03290244865644084,0.08114078439851088,False,False
426,MA0157.2.FOXO3,-0.09462753142310144,TF_decrease,0.2837883959044369_KS,0.4596920702687422,0.5753565266589418,False,False
427,MA0907.1.HOXC13,-0.24909536984463,TF_decrease,0.4403418803418803_KS,0.008426991440500109,0.026368328055758405,True,False
428,MA0038.3.GFI1,-0.20276112005427543,TF_decrease,0.2590874179583857_KS,4.940626303076568e-12,9.91532589100194e-11,True,True
429,MA0528.3.ZNF263,0.07984779393122104,TF_increase,0.1876100773412972_KS,0.14349909364126215,0.24704029291683002,False,False
430,MA0748.3.YY2,0.20715734524289395,TF_increase,0.3343358170990813_KS,1.4502692000483137e-09,1.7769614198486705e-08,True,True
431,MA1648.2.TCF12,0.0981146173834085,TF_increase,0.22741442314863153_KS,0.16101622413040437,0.2669841665068243,False,False
432,MA1558.2.SNAI1,-0.2674852268572365,TF_decrease,0.32030934559120416_KS,0.1686450557091658,0.27416598442104606,False,False
433,MA0522.4.TCF3,-0.0742771370607941,TF_decrease,0.22556390977443608_KS,0.2513415846752509,0.36800201831697116,False,False
434,MA0640.2.ELF3,-0.2699921657423294,TF_decrease,0.345662100456621_KS,0.02056794948419475,0.054660030136079195,False,False
435,MA0774.1.MEIS2,-0.0711159177350968,TF_decrease,0.12774885314762616_KS,0.011891482880218268,0.035766630678485956,True,False
436,MA1521.2.MAFA,0.1864226494987147,TF_increase,0.2659437433173089_KS,0.005156952671345846,0.017249117555880936,True,False
437,MA1565.2.TBX18,-0.0162678899092349,TF_decrease,0.09602873874317208_KS,0.8766752854657114,0.8982834791215564,False,False
438,MA1115.1.POU5F1,-0.2101205342653654,TF_decrease,0.36345358673798417_KS,0.14404376708223296,0.24729637888454153,False,False
439,MA0636.1.BHLHE41,0.01597874537255585,TF_increase,0.16207213416034918_KS,0.276381572498389,0.3945589775684132,False,False
440,MA0036.3.GATA2,-0.10464871109037929,TF_decrease,0.3004970227843118_KS,0.002890830690613243,0.010672731885467876,True,False
441,MA1124.1.ZNF24,-0.2936800533713649,TF_decrease,0.5832798866432993_KS,6.69569146073142e-08,6.136838472670372e-07,True,True
442,MA0907.2.HOXC13,-0.24826800904369944,TF_decrease,0.4570549149892515_KS,0.0035172828242306846,0.012520236108270693,True,False
443,MA0475.1.FLI1,-0.2694186288176992,TF_decrease,0.3276710134980554_KS,0.008896288989330802,0.027614081022882805,True,False
444,MA1959.2.KLF7,0.2137291493109214,TF_increase,0.2912322428338465_KS,7.744295316880159e-05,0.00041927254645807,True,True
445,MA0829.3.SREBF1,-0.02496225579666645,TF_decrease,0.17077864203532653_KS,0.25058502539489225,0.36800201831697116,False,False
446,MA1532.2.NR1D2,-0.0923898846806321,TF_decrease,0.12971903270702853_KS,0.22227959192449645,0.33689250651056496,False,False
447,MA1979.2.ZNF416,0.12747644025194044,TF_increase,0.4060484658979871_KS,0.0137383759605796,0.0396810660499123,True,False
448,MA1099.3.HES1,0.1298210964044822,TF_increase,0.27101299298608716_KS,0.005491313166457879,0.018210508620390232,True,False
449,MA0863.1.MTF1,0.0565939219547668,TF_increase,0.10098032366981022_KS,0.4171940163696697,0.5365898729881718,False,False
450,MA0829.2.SREBF1,-0.02496225579666645,TF_decrease,0.17077864203532653_KS,0.25058502539489225,0.36800201831697116,False,False
451,MA1508.2.IKZF1,-0.155006385621176,TF_decrease,0.24218940390895355_KS,0.7260031540712352,0.7868414072056962,False,False
452,MA0806.1.TBX4,-0.0814086371777502,TF_decrease,0.16695985424389018_KS,0.1589065981745695,0.2653762988166412,False,False
453,MA2094.1.PAX8,-0.023789633022606796,TF_decrease,0.12983319143568883_KS,0.2961239910516763,0.4152871392580135,False,False
454,MA1521.1.MAFA,0.1862585459564556,TF_increase,0.25112107623318386_KS,0.012640363662437005,0.037534141079277224,True,False
455,MA0473.1.ELF1,-0.3804017221781355,TF_decrease,0.5567567567567567_KS,6.999893513789541e-05,0.00038433377594580316,True,True
456,MA1116.1.RBPJ,-0.0381544370959203,TF_decrease,0.09355800091701054_KS,0.9355473106992737,0.9461138745907511,False,False
