,TF,log2FC,change_type,t,p,BH_q,BH_sig5,BH_sig1
648,MA0106.3.TP53,0.2018504019330746,TF_increase,0.07898307505534528_KS,0.17438048836762776,0.517298819874071,False,False
649,MA0039.5.KLF4,-0.6020673380791196,TF_decrease,0.5482002482416218_KS,0.2314240799394377,0.5950354296504434,False,False
650,MA0694.1.ZBTB7B,0.677109771929798,TF_increase,0.2164696090670975_KS,0.35516510192948236,0.7261013007474852,False,False
651,MA1592.2.ZNF274,-0.2575354933909206,TF_decrease,0.2706239530988275_KS,0.015596270961764112,0.10747295435254361,False,False
652,MA1581.2.ZBTB6,-1.0916043573195209,TF_decrease,0.231482254697286_KS,0.11967590821292126,0.41241607890141424,False,False
653,MA1532.1.NR1D2,0.5723631281988978,TF_increase,0.18516959064327485_KS,0.08467680591742857,0.3215068775422536,False,False
654,MA1154.1.ZNF282,-0.3940928056848255,TF_decrease,0.13918524623026038_KS,0.2100950838332568,0.5785154102681306,False,False
655,MA1124.1.ZNF24,-0.6529468638916462,TF_decrease,0.39188069594034797_KS,0.24549943957672163,0.6114478479845951,False,False
656,MA1964.1.SMAD2,-0.16193828742680705,TF_decrease,0.14349153483208438_KS,0.8058785802573226,0.9557770396644278,False,False
657,MA0060.4.NFYA,0.453539666372414,TF_increase,0.19012234741134998_KS,0.00957083653600067,0.07247390034826824,False,False
658,MA0690.3.TBX21,-0.60574114962635,TF_decrease,0.25115781973637336_KS,0.2918087826564774,0.6536172133950073,False,False
659,MA0650.2.HOXA13,0.3423191846396202,TF_increase,0.17068261204191582_KS,0.9655564140218977,0.993339792511444,False,False
660,MA1728.2.ZNF549,0.18606419942224822,TF_increase,0.1250562303193882_KS,0.7703282027754167,0.9554393980544231,False,False
661,MA1599.2.ZNF682,-0.2448432502640031,TF_decrease,0.189191780384136_KS,0.6765438106592236,0.9126347431279225,False,False
662,MA0679.3.ONECUT1,0.7116345017018926,TF_increase,0.40044994375703036_KS,0.15980126612137768,0.4931132903638223,False,False
663,MA1113.3.PBX2,0.10110692210445911,TF_increase,0.16112608565438755_KS,0.2987189416312352,0.6623957337149753,False,False
664,MA0157.1.FOXO3,0.1807423899858288,TF_increase,0.10592077862294219_KS,0.9688076381092776,0.993339792511444,False,False
665,MA0769.3.TCF7,0.2067412677090664,TF_increase,0.26110419261104195_KS,0.3784094001311026,0.7445285804288874,False,False
666,MA0868.3.SOX8,0.6220372734479613,TF_increase,0.25060297137118825_KS,0.004884538862831898,0.0473352544274183,True,False
667,MA1549.2.POU6F1,-0.2046358699487398,TF_decrease,0.27551867219917014_KS,0.3679447651322014,0.7322157275133551,False,False
668,MA1115.2.POU5F1,-0.4910944090455266,TF_decrease,0.1656288916562889_KS,0.878498653077633,0.9584378670069721,False,False
669,MA0889.2.GBX1,-0.116762345566002,TF_decrease,0.14157334439375086_KS,0.9821204899027135,0.993339792511444,False,False
670,MA0036.4.GATA2,-0.502159683939114,TF_decrease,0.14224302116776405_KS,0.6934759917291935,0.916407424202413,False,False
671,MA0035.5.GATA1,-0.6313564124541844,TF_decrease,0.17514914243102161_KS,0.20123887401803933,0.5677106470459884,False,False
672,MA0642.3.EN2,-0.06133032209409971,TF_decrease,0.2775704809286899_KS,0.4877064914026012,0.8204100572394526,False,False
673,MA0639.2.DBP,-0.5585622210119031,TF_decrease,0.15816943968045377_KS,0.11034699969912548,0.3920043106595476,False,False
674,MA0610.1.DMRT3,0.557566307873387,TF_increase,0.19316917084028937_KS,0.2978181733752747,0.6623957337149753,False,False
675,MA0628.1.POU6F1,0.101599630744376,TF_increase,0.4356640463384361_KS,0.4977004451010943,0.8204100572394526,False,False
676,MA1731.2.ZNF768,0.7749393603856095,TF_increase,0.2397685175036717_KS,0.19402588262851708,0.5541533273087423,False,False
677,MA1645.1.NKX2-2,0.5185677291634196,TF_increase,0.3348513400335008_KS,0.0011684585758223395,0.018679108621826566,True,False
678,MA0593.2.FOXP2,0.324726236241007,TF_increase,0.16514522821576763_KS,0.9098806995014612,0.9760230057093959,False,False
679,MA1986.2.ZNF692,-0.2679864263847026,TF_decrease,0.21115941165962007_KS,0.2707628555548902,0.6347210727977162,False,False
680,MA0718.1.RAX,0.07448452420147145,TF_increase,0.13029045643153528_KS,0.9875688257593198,0.9951197852375689,False,False
